produit_id,mois_offset,quantite_commandee,stock_final,rupture,demande_prevue,commande_passee,classe_abc,cout_achat,lead_time_mois
P0159,2,35,0.0,59.142747,59.14274700879114,1,B,28.0,2
P0159,3,20,0.0,0.0,44.069439069652624,1,B,28.0,2
P0159,4,32,0.0,0.0,34.73775430282589,1,B,28.0,2
P0159,5,0,0.0,0.0,19.57446681598863,0,B,28.0,2
P0159,6,0,0.0,0.0,32.06032097223504,0,B,28.0,2
P0075,1,0,4.4514026,0.0,0.5485974216103023,0,B,850.0,1
P0075,2,0,4.0042861,0.0,0.44711642859099443,0,B,850.0,1
P0075,3,0,3.811078,0.0,0.19320810950259082,0,B,850.0,1
P0075,4,3,0.57218673,0.0,3.2388913116894766,1,B,850.0,1
P0075,5,5,0.0,0.0,3.785731505024627,1,B,850.0,1
P0075,6,0,0.0,0.0,5.219017180943381,0,B,850.0,1
P0102,1,21,0.0,13.983269,25.983268573467612,1,B,65.0,2
P0102,2,16,0.0,24.664801,24.66480090927782,1,B,65.0,2
P0102,3,19,0.0,0.0,20.558503827629046,1,B,65.0,2
P0102,4,14,0.0,0.0,15.634496775322674,1,B,65.0,2
P0102,5,0,0.0,0.0,19.315679088189317,0,B,65.0,2
P0102,6,0,0.0,0.0,14.491071710965683,0,B,65.0,2
P0146,1,35,0.0,8.2926121,43.29261210183541,1,B,38.0,1
P0146,2,47,0.0,0.0,35.44759943231087,1,B,38.0,1
P0146,3,21,0.0,0.0,46.66781671949265,1,B,38.0,1
P0146,4,36,0.0,0.0,21.10089726280503,1,B,38.0,1
P0146,5,39,0.0,0.0,35.990738828754594,1,B,38.0,1
P0146,6,0,0.0,0.0,38.66909982815107,0,B,38.0,1
P0218,1,17,0.0,8.9251449,18.925144868709555,1,B,95.0,2
P0218,2,16,0.0,22.38858,22.38857957300538,1,B,95.0,2
P0218,3,15,0.0,0.0,17.159565462054488,1,B,95.0,2
P0218,4,10,0.0,0.0,16.39311345340983,1,B,95.0,2
P0218,5,0,0.0,0.0,14.701686023287834,0,B,95.0,2
P0218,6,0,0.0,0.0,9.931873428392667,0,B,95.0,2
P0039,1,3,0.0,10.013308,10.01330754298385,1,B,184.0,1
P0039,2,10,0.0,0.0,2.520676754086509,1,B,184.0,1
P0039,3,8,0.0,0.0,10.234081169233907,1,B,184.0,1
P0039,4,7,0.0,0.0,7.540732965447374,1,B,184.0,1
P0039,5,4,0.0,0.0,6.558262919552045,1,B,184.0,1
P0039,6,0,0.0,0.0,4.265573841578604,0,B,184.0,1
P0184,1,19,0.0,12.01014,21.010140235352697,1,B,96.0,1
P0184,2,16,0.0,0.0,18.61806138975582,1,B,96.0,1
P0184,3,14,0.0,0.0,16.427942667207574,1,B,96.0,1
P0184,4,10,0.0,0.0,14.208948772833855,1,B,96.0,1
P0184,5,10,0.0,0.0,10.141298706290417,1,B,96.0,1
P0184,6,0,0.0,0.0,10.106608770590237,0,B,96.0,1
P0099,1,19,0.0,13.087336,23.087335742777306,1,B,57.0,2
P0099,2,35,0.0,30.182244,30.182244329462485,1,B,57.0,2
P0099,3,33,0.0,0.0,19.03182562786489,1,B,57.0,2
P0099,4,27,0.0,0.0,34.70712852780179,1,B,57.0,2
P0099,5,0,0.0,0.0,33.21394040028629,0,B,57.0,2
P0099,6,0,0.0,0.0,26.98625225341205,0,B,57.0,2
P0248,1,6,0.0,0.91606572,3.916065717418005,1,B,360.0,1
P0248,2,1,0.0,0.0,5.663771312355292,1,B,360.0,1
P0248,3,2,0.0,0.0,1.2308561817615438,1,B,360.0,1
P0248,4,3,0.0,0.0,2.427204580874943,1,B,360.0,1
P0248,5,2,0.0,0.0,2.807884249560399,1,B,360.0,1
P0248,6,0,0.0,0.0,2.325018803804214,0,B,360.0,1
P0149,1,33,0.0,33.599687,52.59968747262605,1,B,22.0,2
P0149,2,50,0.0,37.552163,37.552163220414506,1,B,22.0,2
P0149,3,45,0.0,0.0,32.680545367561585,1,B,22.0,2
P0149,4,38,0.0,0.0,49.597746606440985,1,B,22.0,2
P0149,5,0,0.0,0.0,44.944829221207605,0,B,22.0,2
P0149,6,0,0.0,0.0,37.75566218654418,0,B,22.0,2
P0216,1,12,7.7489791,0.0,16.25102092438198,1,B,82.0,2
P0216,2,10,0.0,8.0311799,15.780158977901376,1,B,82.0,2
P0216,3,19,0.0,0.0,11.82726146741913,1,B,82.0,2
P0216,4,16,0.0,0.0,9.682374820262856,1,B,82.0,2
P0216,5,0,0.0,0.0,18.77014840239588,0,B,82.0,2
P0216,6,0,0.0,0.0,16.38160919971607,0,B,82.0,2
P0255,1,4,0.0,4.7716256,4.771625589828494,1,B,246.0,2
P0255,2,8,0.0,6.7322039,6.732203866047369,1,B,246.0,2
P0255,3,4,0.0,0.0,3.9607877297836187,1,B,246.0,2
P0255,4,8,0.0,0.0,7.820748449583359,1,B,246.0,2
P0255,5,0,0.0,0.0,3.714853161974985,0,B,246.0,2
P0255,6,0,0.0,0.0,7.840510154623991,0,B,246.0,2
P0155,1,32,0.0,1.882758,25.882757991020952,1,B,22.0,2
P0155,2,34,0.0,33.170708,33.17070830038714,1,B,22.0,2
P0155,3,37,0.0,0.0,31.98176211471804,1,B,22.0,2
P0155,4,43,0.0,0.0,33.802415696353656,1,B,22.0,2
P0155,5,0,0.0,0.0,36.80190385936428,0,B,22.0,2
P0155,6,0,0.0,0.0,43.35664873889796,0,B,22.0,2
P0113,1,15,0.0,14.270347,20.270347054896423,1,B,75.0,2
P0113,2,13,0.0,11.294854,11.294854309360094,1,B,75.0,2
P0113,3,7,0.0,0.0,15.28843815501531,1,B,75.0,2
P0113,4,12,0.0,0.0,12.957195241743365,1,B,75.0,2
P0113,5,0,0.0,0.0,6.939791497563204,0,B,75.0,2
P0113,6,0,0.0,0.0,11.614918727226268,0,B,75.0,2
P0270,1,1,11.973024,0.0,8.026976477921986,1,B,90.0,1
P0270,2,11,0.0,0.0,13.209582315074496,1,B,90.0,1
P0270,3,10,0.0,0.0,11.172379809184779,1,B,90.0,1
P0270,4,6,0.0,0.0,9.774867697844494,1,B,90.0,1
P0270,5,7,0.0,0.0,6.2173973693980376,1,B,90.0,1
P0270,6,0,0.0,0.0,6.864947942804998,0,B,90.0,1
P0138,1,36,0.0,19.884366,37.88436561115051,1,B,22.0,2
P0138,2,37,0.0,34.638503,34.638502890446105,1,B,22.0,2
P0138,3,39,0.0,0.0,35.937548631062185,1,B,22.0,2
P0138,4,19,0.0,0.0,36.755274894153985,1,B,22.0,2
P0138,5,0,0.0,0.0,38.803704662075695,0,B,22.0,2
P0138,6,0,0.0,0.0,19.439007315668817,0,B,22.0,2
P0111,1,25,0.0,17.263048,23.26304755595983,1,B,45.0,2
P0111,2,23,0.0,11.420366,11.420366434283839,1,B,45.0,2
P0111,3,20,0.0,0.0,24.97683088768585,1,B,45.0,2
P0111,4,13,0.0,0.0,22.69000474787893,1,B,45.0,2
P0111,5,0,0.0,0.0,19.72095039480099,0,B,45.0,2
P0111,6,0,0.0,0.0,13.195093071105982,0,B,45.0,2
P0152,1,35,0.0,15.774971,39.774971279704395,1,B,18.0,2
P0152,2,52,0.0,77.616149,77.6161485087714,1,B,18.0,2
P0152,3,23,0.0,0.0,34.50439789469428,1,B,18.0,2
P0152,4,42,0.0,0.0,52.32287915801618,1,B,18.0,2
P0152,5,0,0.0,0.0,22.684351802219417,0,B,18.0,2
P0152,6,0,0.0,0.0,41.753694166318624,0,B,18.0,2
P0180,1,0,37.048633,0.0,32.95136730146456,0,B,32.0,1
P0180,2,4,4.5237388,0.0,32.524893849046194,1,B,32.0,1
P0180,3,16,0.0,0.0,8.835673923575655,1,B,32.0,1
P0180,4,19,0.0,0.0,16.165412940235033,1,B,32.0,1
P0180,5,34,0.0,0.0,19.068955059317652,1,B,32.0,1
P0180,6,0,0.0,0.0,33.609726419535875,0,B,32.0,1
P0176,1,42,12.617524,0.0,38.38247612716205,1,B,26.0,2
P0176,2,49,0.0,30.01244,42.62996366632642,1,B,26.0,2
P0176,3,14,0.0,0.0,41.88270394517045,1,B,26.0,2
P0176,4,5,0.0,0.0,49.21516809696929,1,B,26.0,2
P0176,5,0,0.0,0.0,14.159074688276636,0,B,26.0,2
P0176,6,0,0.0,0.0,4.609143087201609,0,B,26.0,2
P0194,1,7,0.0,5.4659804,16.46598039290402,1,B,88.0,2
P0194,2,6,0.0,8.6031084,8.603108406168385,1,B,88.0,2
P0194,3,6,0.0,0.0,7.150592352638219,1,B,88.0,2
P0194,4,13,0.0,0.0,5.969314615123785,1,B,88.0,2
P0194,5,0,0.0,0.0,5.500413937475629,0,B,88.0,2
P0194,6,0,0.0,0.0,12.62103173118996,0,B,88.0,2
P0156,1,43,0.0,4.2763183,27.27631832377384,1,B,18.0,2
P0156,2,35,0.0,32.651941,32.65194121652264,1,B,18.0,2
P0156,3,25,0.0,0.0,42.66382779825416,1,B,18.0,2
P0156,4,56,0.0,0.0,34.64175838719074,1,B,18.0,2
P0156,5,0,0.0,0.0,24.51324912085939,0,B,18.0,2
P0156,6,0,0.0,0.0,56.123455866285674,0,B,18.0,2
P0269,1,2,5.1058497,0.0,14.894150346860371,1,B,62.0,1
P0269,2,13,0.0,0.0,7.2914110881180365,1,B,62.0,1
P0269,3,13,0.0,0.0,13.00787223012646,1,B,62.0,1
P0269,4,8,0.0,0.0,12.752506513260734,1,B,62.0,1
P0269,5,2,0.0,0.0,7.531766080894029,1,B,62.0,1
P0269,6,0,0.0,0.0,1.5912931649246418,0,B,62.0,1
P0061,1,0,12.398707,0.0,3.601292756171933,0,B,280.0,1
P0061,2,0,9.4709148,0.0,2.9277924635740136,0,B,280.0,1
P0061,3,0,9.4450365,0.0,0.025878266761541504,0,B,280.0,1
P0061,4,0,6.6118529,0.0,2.8331836061767386,0,B,280.0,1
P0061,5,2,0.0,0.0,6.6637181322226695,1,B,280.0,1
P0061,6,0,0.0,0.0,2.1281197380356303,0,B,280.0,1
P0150,1,66,33.595626,0.0,43.40437400082342,1,B,18.0,2
P0150,2,48,0.0,16.377986,49.973612042426595,1,B,18.0,2
P0150,3,35,0.0,0.0,66.38469480494963,1,B,18.0,2
P0150,4,41,0.0,0.0,48.10403440646116,1,B,18.0,2
P0150,5,0,0.0,0.0,35.38046111613619,0,B,18.0,2
P0150,6,0,0.0,0.0,40.50975144136305,0,B,18.0,2
P0185,1,0,0.77848615,0.0,5.221513852404666,0,C,112.0,1
P0185,2,6,0.029319368,0.0,0.7491667797419961,1,C,112.0,1
P0185,3,13,0.0,0.0,6.139751714188629,1,C,112.0,1
P0185,4,5,0.0,0.0,13.114227767085815,1,C,112.0,1
P0185,5,3,0.0,0.0,5.3925448119399055,1,C,112.0,1
P0185,6,0,0.0,0.0,3.470861738832517,0,C,112.0,1
P0201,1,4,0.0,16.036656,38.0366562151366,1,C,9.0,2
P0201,2,18,0.0,1.6056698,1.6056697732331457,1,C,9.0,2
P0201,3,0,0.0,0.0,4.072886030442789,0,C,9.0,2
P0201,4,2,0.0,0.0,18.399137401845184,1,C,9.0,2
P0201,5,0,0.0,0.0,0.0,0,C,9.0,2
P0201,6,0,0.0,0.0,2.4931666314231933,0,C,9.0,2
P0136,1,79,0.0,38.198892,50.19889174283867,1,C,12.0,2
P0136,2,20,0.0,42.083699,42.08369856507545,1,C,12.0,2
P0136,3,62,0.0,0.0,79.3945996959567,1,C,12.0,2
P0136,4,69,0.0,0.0,20.371498019668188,1,C,12.0,2
P0136,5,0,0.0,0.0,62.239033756871365,0,C,12.0,2
P0136,6,0,0.0,0.0,68.9591812121208,0,C,12.0,2
P0267,1,10,0.0,18.780633,27.780633112639936,1,C,58.0,1
P0267,2,0,0.0,0.0,10.41196925578123,0,C,58.0,1
P0267,3,14,0.0,0.0,0.0,1,C,58.0,1
P0267,4,2,0.0,0.0,14.411457286506167,1,C,58.0,1
P0267,5,13,0.0,0.0,2.175635046722495,1,C,58.0,1
P0267,6,0,0.0,0.0,12.946757339611244,0,C,58.0,1
P0050,1,17,0.0,1.2807203,8.280720328661694,1,C,84.0,1
P0050,2,4,0.0,0.0,16.83870885710054,1,C,84.0,1
P0050,3,4,0.0,0.0,4.27113425627536,1,C,84.0,1
P0050,4,11,0.0,0.0,4.378772448063172,1,C,84.0,1
P0050,5,7,0.0,0.0,10.890339989387568,1,C,84.0,1
P0050,6,0,0.0,0.0,6.794216728170886,0,C,84.0,1
P0148,1,0,25.416911,0.0,2.583089288913186,0,C,14.0,2
P0148,2,95,0.0,69.833089,95.25,1,C,14.0,2
P0148,3,0,0.0,0.0,0.0,0,C,14.0,2
P0148,4,95,0.0,0.0,95.25,1,C,14.0,2
P0148,5,0,0.0,0.0,0.0,0,C,14.0,2
P0148,6,0,0.0,0.0,95.25,0,C,14.0,2
P0135,1,96,0.0,75.534505,87.53450533662286,1,C,13.0,2
P0135,2,78,0.0,78.50743,78.5074302116204,1,C,13.0,2
P0135,3,72,0.0,0.0,96.38752160519923,1,C,13.0,2
P0135,4,77,0.0,0.0,77.55474535362228,1,C,13.0,2
P0135,5,0,0.0,0.0,72.45656136525959,0,C,13.0,2
P0135,6,0,0.0,0.0,76.83552639982852,0,C,13.0,2
P0134,1,86,0.0,61.5,85.5,1,C,14.0,2
P0134,2,85,0.0,85.5,85.5,1,C,14.0,2
P0134,3,86,0.0,0.0,85.5,1,C,14.0,2
P0134,4,86,0.0,0.0,85.42772987100506,1,C,14.0,2
P0134,5,0,0.0,0.0,85.5,0,C,14.0,2
P0134,6,0,0.0,0.0,85.5,0,C,14.0,2
P0217,1,14,0.0,17.258246,25.25824639895141,1,C,55.0,2
P0217,2,20,0.0,20.79074,20.79074002187634,1,C,55.0,2
P0217,3,17,0.0,0.0,14.458252267387234,1,C,55.0,2
P0217,4,27,0.0,0.0,19.921143685318725,1,C,55.0,2
P0217,5,0,0.0,0.0,17.14594570990765,0,C,55.0,2
P0217,6,0,0.0,0.0,26.977461598864604,0,C,55.0,2
P0187,1,0,2.3458677,0.0,2.6541323205091865,0,C,184.0,1
P0187,2,3,0.0,0.0,2.6541323205091865,1,C,184.0,1
P0187,3,3,0.0,0.0,2.6541323205091865,1,C,184.0,1
P0187,4,3,0.0,0.0,2.6541323205091865,1,C,184.0,1
P0187,5,3,0.0,0.0,2.6541323205091865,1,C,184.0,1
P0187,6,0,0.0,0.0,2.6541323205091865,0,C,184.0,1
P0229,1,10,0.27690785,0.0,6.723092150470233,1,C,90.0,2
P0229,2,3,0.0,14.502484,14.77939152767723,1,C,90.0,2
P0229,3,4,0.0,0.0,10.145103469540537,1,C,90.0,2
P0229,4,4,0.0,0.0,3.4568621259877217,1,C,90.0,2
P0229,5,0,0.0,0.0,4.467583090492731,0,C,90.0,2
P0229,6,0,0.0,0.0,4.23041786718521,0,C,90.0,2
P0251,1,4,0.28642071,0.0,2.7135792938781975,1,C,154.0,2
P0251,2,1,0.0,2.9897313,3.276151960363649,1,C,154.0,2
P0251,3,6,0.0,0.0,3.9131768923032464,1,C,154.0,2
P0251,4,4,0.0,0.0,1.3695436836410595,1,C,154.0,2
P0251,5,0,0.0,0.0,5.538100119628344,0,C,154.0,2
P0251,6,0,0.0,0.0,4.000028360952508,0,C,154.0,2
P0175,1,22,0.0,0.4422359,28.442235895119385,1,C,18.0,2
P0175,2,19,0.0,31.677959,31.677958612485696,1,C,18.0,2
P0175,3,55,0.0,0.0,21.61031478822384,1,C,18.0,2
P0175,4,20,0.0,0.0,19.121077122314855,1,C,18.0,2
P0175,5,0,0.0,0.0,54.99529287539626,0,C,18.0,2
P0175,6,0,0.0,0.0,20.012472318276746,0,C,18.0,2
P0141,1,36,0.0,32.276265,59.27626524156095,1,C,11.0,2
P0141,2,49,0.0,69.280778,69.28077843872981,1,C,11.0,2
P0141,3,46,0.0,0.0,36.30847243688889,1,C,11.0,2
P0141,4,58,0.0,0.0,49.05184048211959,1,C,11.0,2
P0141,5,0,0.0,0.0,45.87788804195628,0,C,11.0,2
P0141,6,0,0.0,0.0,58.20943606541984,0,C,11.0,2
P0197,1,89,0.0,29.12986,54.12986004557075,1,C,8.5,1
P0197,2,19,0.0,0.0,89.4773211184289,1,C,8.5,1
P0197,3,60,0.0,0.0,18.894045484155384,1,C,8.5,1
P0197,4,0,0.0,0.0,60.1498214230782,0,C,8.5,1
P0197,5,49,0.0,0.0,0.0,1,C,8.5,1
P0197,6,0,0.0,0.0,48.71594308359778,0,C,8.5,1
P0059,1,1,0.0,12.093385,15.093385360145868,1,C,72.0,1
P0059,2,5,0.0,0.0,0.726015691687115,1,C,72.0,1
P0059,3,6,0.0,0.0,5.39142111985838,1,C,72.0,1
P0059,4,1,0.0,0.0,6.269419473302978,1,C,72.0,1
P0059,5,2,0.0,0.0,1.4012958969046085,1,C,72.0,1
P0059,6,0,0.0,0.0,2.324850964989322,0,C,72.0,1
P0154,1,74,0.0,24.619821,55.61982148765656,1,C,104.0,1
P0154,2,48,0.0,0.0,74.09289720751585,1,C,104.0,1
P0154,3,69,0.0,0.0,47.70003046111594,1,C,104.0,1
P0154,4,22,0.0,0.0,69.35397040072188,1,C,104.0,1
P0154,5,44,0.0,0.0,22.41974757693567,1,C,104.0,1
P0154,6,0,0.0,0.0,44.08548676671425,0,C,104.0,1
P0123,1,28,36.319134,0.0,41.68086583389132,1,C,11.0,2
P0123,2,63,0.51896468,0.0,35.80016948553333,1,C,11.0,2
P0123,3,42,0.0,0.0,28.31664605233705,1,C,11.0,2
P0123,4,53,0.0,0.0,62.77932600033723,1,C,11.0,2
P0123,5,0,0.0,0.0,41.55702916775276,0,C,11.0,2
P0123,6,0,0.0,0.0,53.119496986389336,0,C,11.0,2
P0275,1,26,0.0,6.2447679,19.24476788470804,1,C,27.0,1
P0275,2,28,0.0,0.0,26.409558376042607,1,C,27.0,1
P0275,3,16,0.0,0.0,28.426915793857823,1,C,27.0,1
P0275,4,11,0.0,0.0,15.937714502631197,1,C,27.0,1
P0275,5,28,0.0,0.0,10.944544373836017,1,C,27.0,1
P0275,6,0,0.0,0.0,28.424944327347113,0,C,27.0,1
P0243,1,73,0.0,20.143758,43.143757915715135,1,C,10.0,1
P0243,2,36,0.0,0.0,72.53933837303771,1,C,10.0,1
P0243,3,16,0.0,0.0,36.17119994241039,1,C,10.0,1
P0243,4,37,0.0,0.0,15.72646085298298,1,C,10.0,1
P0243,5,16,0.0,0.0,37.14392571577237,1,C,10.0,1
P0243,6,0,0.0,0.0,15.90202673350043,0,C,10.0,1
P0041,1,3,0.0,1.8632028,2.8632028031306445,1,C,280.0,1
P0041,2,3,0.0,0.0,2.8632028031306445,1,C,280.0,1
P0041,3,3,0.0,0.0,2.8632028031306445,1,C,280.0,1
P0041,4,3,0.0,0.0,2.8632028031306445,1,C,280.0,1
P0041,5,3,0.0,0.0,2.8632028031306445,1,C,280.0,1
P0041,6,0,0.0,0.0,2.8632028031306445,0,C,280.0,1
P0228,1,3,1.1099066,0.0,4.890093386462602,1,C,65.0,2
P0228,2,9,0.0,10.130833,11.24073965163556,1,C,65.0,2
P0228,3,11,0.0,0.0,3.2632816355165537,1,C,65.0,2
P0228,4,8,0.0,0.0,8.69689739996305,1,C,65.0,2
P0228,5,0,0.0,0.0,11.036741433154637,0,C,65.0,2
P0228,6,0,0.0,0.0,8.248203619566057,0,C,65.0,2
P0049,1,13,0.95551735,0.0,7.044482646732696,1,C,72.0,1
P0049,2,6,0.0,0.0,14.171156946664027,1,C,72.0,1
P0049,3,12,0.0,0.0,5.976215155116755,1,C,72.0,1
P0049,4,7,0.0,0.0,12.00333259227106,1,C,72.0,1
P0049,5,9,0.0,0.0,7.411008680741932,1,C,72.0,1
P0049,6,0,0.0,0.0,8.854023368017973,0,C,72.0,1
P0151,1,86,0.0,35.024757,51.024756773017586,1,C,9.0,2
P0151,2,59,0.0,83.61404,83.61404041458418,1,C,9.0,2
P0151,3,52,0.0,0.0,86.01809560536059,1,C,9.0,2
P0151,4,57,0.0,0.0,59.068010944085174,1,C,9.0,2
P0151,5,0,0.0,0.0,52.31390306641995,0,C,9.0,2
P0151,6,0,0.0,0.0,56.54534589994567,0,C,9.0,2
P0163,1,25,0.0,28.0,104.0,1,C,8.0,2
P0163,2,43,0.0,31.440612,31.440612444170373,1,C,8.0,2
P0163,3,75,0.0,0.0,25.046825303953643,1,C,8.0,2
P0163,4,64,0.0,0.0,42.75475289623228,1,C,8.0,2
P0163,5,0,0.0,0.0,75.42243477092401,0,C,8.0,2
P0163,6,0,0.0,0.0,63.90067546236393,0,C,8.0,2
P0244,1,62,0.0,2.8523745,55.85237449171922,1,C,9.0,1
P0244,2,42,0.0,0.0,61.53501069193076,1,C,9.0,1
P0244,3,38,0.0,0.0,41.8554955830766,1,C,9.0,1
P0244,4,35,0.0,0.0,37.80778538501588,1,C,9.0,1
P0244,5,35,0.0,0.0,35.469101943259375,1,C,9.0,1
P0244,6,0,0.0,0.0,35.46711409309788,0,C,9.0,1
P0203,1,47,0.0,52.861398,80.86139803151286,1,C,7.0,2
P0203,2,56,0.0,42.038023,42.03802280967148,1,C,7.0,2
P0203,3,31,0.0,0.0,47.447375246957776,1,C,7.0,2
P0203,4,33,0.0,0.0,56.18837166287865,1,C,7.0,2
P0203,5,0,0.0,0.0,30.614607827166765,0,C,7.0,2
P0203,6,0,0.0,0.0,32.91650383390571,0,C,7.0,2
P0036,1,0,10.678655,0.0,6.32134475866323,0,C,132.0,1
P0036,2,4,2.2663497,0.0,8.41230556503816,1,C,132.0,1
P0036,3,5,0.0,0.0,6.482651157754638,1,C,132.0,1
P0036,4,6,0.0,0.0,4.887355139782492,1,C,132.0,1
P0036,5,6,0.0,0.0,5.685867587993414,1,C,132.0,1
P0036,6,0,0.0,0.0,6.307008839206477,0,C,132.0,1
P0246,1,3,2.3509472,0.0,4.649052787279985,1,C,104.0,1
P0246,2,1,0.0,0.0,5.336789758690033,1,C,104.0,1
P0246,3,0,0.0,0.0,1.33088244387507,0,C,104.0,1
P0246,4,0,0.0,0.0,0.0,0,C,104.0,1
P0246,5,3,0.0,0.0,0.2982955006371887,1,C,104.0,1
P0246,6,0,0.0,0.0,3.3312456695909387,0,C,104.0,1
P0160,1,10,0.0,49.782655,62.782654979284914,1,C,8.0,2
P0160,2,0,0.0,17.096643,17.09664303142742,0,C,8.0,2
P0160,3,37,0.0,0.0,9.941284287787434,1,C,8.0,2
P0160,4,14,0.0,0.0,0.0,1,C,8.0,2
P0160,5,0,0.0,0.0,37.14499425858901,0,C,8.0,2
P0160,6,0,0.0,0.0,13.868582363178035,0,C,8.0,2
P0174,1,30,0.0,30.098968,35.098968300472464,1,C,11.0,2
P0174,2,38,0.0,60.910478,60.91047773959641,1,C,11.0,2
P0174,3,13,0.0,0.0,29.789950889607397,1,C,11.0,2
P0174,4,28,0.0,0.0,37.64849407509594,1,C,11.0,2
P0174,5,0,0.0,0.0,12.856064180539747,0,C,11.0,2
P0174,6,0,0.0,0.0,28.00503453100553,0,C,11.0,2
P0260,1,3,0.0,1.3979941,5.397994116250632,1,C,192.0,2
P0260,2,1,0.0,2.7288377,2.72883769267831,1,C,192.0,2
P0260,3,2,0.0,0.0,2.699161069925018,1,C,192.0,2
P0260,4,5,0.0,0.0,1.2158341273308504,1,C,192.0,2
P0260,5,0,0.0,0.0,1.6138975017865098,0,C,192.0,2
P0260,6,0,0.0,0.0,4.62758463687703,0,C,192.0,2
P0207,1,78,0.0,16.868627,42.86862708008805,1,C,6.0,2
P0207,2,59,0.0,45.011313,45.011312626556474,1,C,6.0,2
P0207,3,52,0.0,0.0,77.98725787760512,1,C,6.0,2
P0207,4,81,0.0,0.0,59.15469752173847,1,C,6.0,2
P0207,5,0,0.0,0.0,51.9729042377792,0,C,6.0,2
P0207,6,0,0.0,0.0,80.5250804386955,0,C,6.0,2
P0122,1,46,0.35116494,0.0,71.64883506011557,1,C,7.5,2
P0122,2,55,0.0,62.467338,62.81850321793984,1,C,7.5,2
P0122,3,24,0.0,0.0,46.18307615934989,1,C,7.5,2
P0122,4,72,0.0,0.0,54.9577858484488,1,C,7.5,2
P0122,5,0,0.0,0.0,24.251906300471223,0,C,7.5,2
P0122,6,0,0.0,0.0,72.24483575338772,0,C,7.5,2
P0181,1,22,4.2239869,0.0,11.77601310278881,1,C,48.0,1
P0181,2,28,0.0,0.0,25.820659513615357,1,C,48.0,1
P0181,3,22,0.0,0.0,27.520440152729403,1,C,48.0,1
P0181,4,15,0.0,0.0,22.443924486819604,1,C,48.0,1
P0181,5,10,0.0,0.0,14.534553712900298,1,C,48.0,1
P0181,6,0,0.0,0.0,9.69733063805301,0,C,48.0,1
P0171,1,51,0.0,47.124468,81.12446789444897,1,C,9.0,2
P0171,2,10,0.0,24.422499,24.4224986335378,1,C,9.0,2
P0171,3,26,0.0,0.0,51.15501565820907,1,C,9.0,2
P0171,4,38,0.0,0.0,9.939103020526986,1,C,9.0,2
P0171,5,0,0.0,0.0,25.708573051233177,0,C,9.0,2
P0171,6,0,0.0,0.0,37.69449549371253,0,C,9.0,2
P0108,1,0,18.560836,0.0,2.439163539870589,0,C,108.0,2
P0108,2,0,14.317437,0.0,4.2433993284315905,0,C,108.0,2
P0108,3,0,13.011336,0.0,1.3061016147122237,0,C,108.0,2
P0108,4,0,8.7750852,0.0,4.236250298403106,0,C,108.0,2
P0108,5,0,5.1391686,0.0,3.6359166661786255,0,C,108.0,2
P0108,6,0,0.09022907,0.0,5.048939481954703,0,C,108.0,2
P0140,1,57,0.0,42.954843,68.95484268854209,1,C,6.0,2
P0140,2,25,0.0,57.971108,57.97110805805811,1,C,6.0,2
P0140,3,39,0.0,0.0,56.9916555789018,1,C,6.0,2
P0140,4,34,0.0,0.0,25.06873433396951,1,C,6.0,2
P0140,5,0,0.0,0.0,38.67366242198147,0,C,6.0,2
P0140,6,0,0.0,0.0,33.591691183155845,0,C,6.0,2
P0252,1,2,4.4957464,0.0,2.5042536113714027,1,C,92.0,2
P0252,2,6,0.0,1.9038224,6.399568836444392,1,C,92.0,2
P0252,3,4,0.0,0.0,1.8974632867993524,1,C,92.0,2
P0252,4,5,0.0,0.0,6.117790891248327,1,C,92.0,2
P0252,5,0,0.0,0.0,3.941380601384152,0,C,92.0,2
P0252,6,0,0.0,0.0,5.216671291036339,0,C,92.0,2
P0224,1,0,4.5165562,0.0,6.4834438363852644,0,C,130.0,2
P0224,2,0,0.0,1.9129057,6.429461856941502,0,C,130.0,2
P0224,3,3,0.0,0.0,0.006636400644284279,1,C,130.0,2
P0224,4,5,0.0,0.0,0.0,1,C,130.0,2
P0224,5,0,0.0,0.0,2.579971170455953,0,C,130.0,2
P0224,6,0,0.0,0.0,5.054565389154883,0,C,130.0,2
P0103,1,29,0.0,16.871039,26.8710385154567,1,C,15.0,2
P0103,2,14,0.0,12.093205,12.093205148295183,1,C,15.0,2
P0103,3,6,0.0,0.0,28.85594380221626,1,C,15.0,2
P0103,4,7,0.0,0.0,13.743421893300258,1,C,15.0,2
P0103,5,0,0.0,0.0,5.739404047736958,0,C,15.0,2
P0103,6,0,0.0,0.0,7.3687093185761245,0,C,15.0,2
P0276,1,6,0.0,18.556757,22.55675663422485,1,C,200.0,2
P0276,2,7,0.0,17.824068,17.824068081030802,1,C,200.0,2
P0276,3,6,0.0,0.0,5.501647987312502,1,C,200.0,2
P0276,4,12,0.0,0.0,6.778222658912951,1,C,200.0,2
P0276,5,0,0.0,0.0,5.8280262578696895,0,C,200.0,2
P0276,6,0,0.0,0.0,11.904052495451754,0,C,200.0,2
P0253,1,3,0.0,5.1251487,7.125148716248846,1,C,62.0,2
P0253,2,3,0.0,0.18573424,0.18573423914207932,1,C,62.0,2
P0253,3,1,0.0,0.0,3.1106877175438026,1,C,62.0,2
P0253,4,0,0.0,0.0,2.6494999325136783,0,C,62.0,2
